slug,id,title,level,grades,type,topics,stepCount,requirements,summary,outcome,imageFile,shopUrl
"senior--senior-girl-scout-way","ff2cfd4a-db87-48bf-9f30-4dfc351e539d","Senior Girl Scout Way","Senior","9-10","badge","Your World Near and Far","5","1. Explore Girl Scout music | 2. Help younger Girl Scouts celebrate a special day | 3. Spread sisterhood through the Girl Scout Law | 4. Leave your environment better than you found it | 5. Enjoy Girl Scout traditions!","Share the Girl Scout way and bring together generations of Girl Scouts.","When you've earned this badge, you'll know how to use the Girl Scout ways and traditions to make the world a better place.","images/senior/senior--senior-girl-scout-way.png","http://www.girlscoutshop.com/SENIOR-GIRL-SCOUT-WAY-BADGE"
"senior--senior-stem-career-exploration","58c6faaa-fefe-4b21-910e-005efa6f89b6","Senior STEM Career Exploration","Senior","9-10","badge","Leadership and Your Future","5","1. Explore how you want to make a difference | 2. Discover your career possibilities | 3. Learn about the day-to-day | 4. Find your career pathway | 5. Take the next step","Explore how you might want to impact the world and how STEM can help you do it. Then, take the next step towards your goal for the future and start to make your mark.","When you've earned this badge, you'll know how STEM can support your goals for the future and help build a better world.","images/senior/senior--senior-stem-career-exploration.png","https://www.girlscoutshop.com/senior-stem-career-exploration-badge"
"senior--senior-snow-or-climbing-adventure","6df6c7f1-4675-4c02-8f06-9fe5e00fad5a","Senior Snow or Climbing Adventure","Senior","9-10","badge","Sports and Recreation","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Set a goal and train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Camp in the snow, or advance your rock-climbing skills on an outdoor climbing trip.","When you've earned this badge, you'll have planned and learned the skills to take an overnight snow camping trip or a two-day outdoor climbing trip.","images/senior/senior--senior-snow-or-climbing-adventure.png","https://www.girlscoutshop.com/senior-snow-or-climbing-adventure-badge"
"senior--senior-trail-adventure","91307713-b554-4887-88c1-40c1cbecce4b","Senior Trail Adventure","Senior","9-10","badge","Outdoor Adventure","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Set a goal and train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Compete in a trail race, or take a backpacking trip.","When you've earned this badge, you'll have planned and learned the skills to compete in a trail race or to take a 3-day, 2-night backpacking trip.","images/senior/senior--senior-trail-adventure.png","https://www.girlscoutshop.com/senior-trail-adventure-badge"
"senior--sky","cf139f21-7fc3-4a58-939f-c6fb1b060e54","Sky","Senior","9-10","badge","Animals and Nature","5","1. Watch the skies | 2. Investigate the science of the skies | 3. Explore the connection between people and flight | 4. Help clear sky pollution | 5. Create sky art","The sky is a masterpiece. Every day it graces us with living art, whether through a glorious sunset, shifting cloud formations, or the stunning display of night stars. No wonder we take every opportunity to spend time outdoors. Our world is a stage, and the sky performs with beauty, wonder, and mystery.","When I've earned this badge, I'll understand the sky -- from science to stars to stories.","images/senior/senior--sky.png","http://www.girlscoutshop.com/SENIOR-SKY-BADGE"
"senior--space-science-expert","8db125f8-013c-49e9-b0a1-198d76eb7e87","Space Science Expert","Senior","9-10","badge","Your World Near and Far","5","1. Uncover the stuff you’re made of | 2. Explore the brilliance of the stars | 3. Discover telescopes as light collectors | 4. Find the light in the darkness | 5. Share your knowledge","Explore light and discover what it teaches us about the Universe!","When you've earned this badge, you’ll understand more about the Universe—your place in it and how light is used to make discoveries about it.","images/senior/senior--space-science-expert.png","https://www.girlscoutshop.com/senior-space-science-expert-badge"
"senior--textile-artist","dad8316e-056a-493d-8717-73098ff8541f","Textile Artist","Senior","9-10","badge","Art and Imagination","5","1. Choose your textile art | 2. Find your tools and materials | 3. Learn the basics | 4. Make something for everyday use | 5. Create a gift or item for a special occasion","When you see all the colors and textures of fabrics and yarns, do you dream up a million things to do with them? Get ready to turn those visions into reality as you meet with artists, learn about the world of textile arts, and make two projects in the craft that most inspires you to pick up your needles (or loom or spinning wheel).","When I've earned this badge, I'll have learned the basics of a textile art -- and I'll have two fantastic projects to show for it. This badge comes in a packet that includes the Textile Artist, Room Makeover, Truth Seeker, Adventurer, and Car Care badges.","images/senior/senior--textile-artist.png","http://www.girlscoutshop.com/SENIOR-TEXTILE-ARTIST-BADGE"
"senior--traveler","2ca28a02-4653-4a8b-8670-60e1bb56db89","Traveler","Senior","9-10","badge","Outdoor Adventure","5","1. Research destinations | 2. Look into fun itineraries | 3. Find out how to create a budget, including ways to travel inexpensively | 4. Gain travel expertise before you go | 5. Take your trip—and make a memory","Get the travel savvy you need to make the most of your adventures, now and throughout your life.","When you've earned this badge, you'll know how to plan a great trip of at least one night—whether it's around the corner or across the globe. This badge comes in a packet that includes the Traveler, Voice for Animals, Game Visionary, Social Innovator, and Business Etiquette badges.","images/senior/senior--traveler.png","http://www.girlscoutshop.com/SENIOR-TRAVELER-BADGE"
"senior--troupe-performer","05c46ae9-d82b-487c-b0e6-5f197d030e65","Troupe Performer","Senior","9-10","badge","Art and Imagination","5","1. Pick your performance style | 2. Find and develop material | 3. Rehearse! | 4. Launch your performance | 5. Put on your show","Find out what goes into putting on a show.","When you've earned this badge, you'll know how to organize a team of people and put together a performance.","images/senior/senior--troupe-performer.png","https://www.girlscoutshop.com/SENIOR-TROUPE-PERFORMER-BADGE"
"senior--truth-seeker","2de2c96a-2b2c-48dc-9036-51e7c93620f9","Truth Seeker","Senior","9-10","badge","Sports and Recreation","5","1. Evaluate your sources | 2. Investigate what the experts say | 3. Be a wise consumer | 4. Find truth in your everyday life | 5. Become a citizen journalist","Gain the skills you need to separate fact from fiction and judge sources on credibility, accuracy, reasonableness, and support for their claims.","When you've earned this badge, you'll be able to figure out what is true in the media, online, and what you hear in your daily life. This badge comes in a packet that includes the Textile Artist, Room Makeover, Truth Seeker, Adventurer, and Car Care badges.","images/senior/senior--truth-seeker.png","http://www.girlscoutshop.com/SENIOR-TRUTH-SEEKER-BADGE"
"senior--voice-for-animals","de966e58-bf03-4f52-81e0-7f8b36501dbe","Voice for Animals","Senior","9-10","badge","Animals and Nature","5","1. Find out about domestic animals | 2. Investigate animals used for science | 3. Explore animals in husbandry | 4. Take a look at animals used for sports and entertainment | 5. Look into an animal issue","Find out about the complex relationship between animals and humans so you can make informed choices and help others make them too.","When you've earned this badge, you'll better understand animal issues worldwide and know what you can do to help. This badge comes in a packet that includes the Traveler, Voice for Animals, Game Visionary, Social Innovator, and Business Etiquette badges.","images/senior/senior--voice-for-animals.png","http://www.girlscoutshop.com/SENIOR-VOICE-FOR-ANIMALS-BADGE"
"senior--website-designer","46f0c6f1-549c-4164-826d-b5e2bd8ef81a","Website Designer","Senior","9-10","badge","Technology and Innovation","5","1. Find a worthwhile subject for your website or blog | 2. Be the host with the most | 3. Build a blueprint | 4. Create must-see content | 5. Go live—then drive!","Build yourself a safe space online where you can show your readers what moves you.","When you've earned this badge, you'll know how to design, build, and promote your own website. This badge comes in a packet that includes the Website Designer, Women's Health, Troupe Performer, Science of Style, and Novelist badges.","images/senior/senior--website-designer.png","http://www.girlscoutshop.com/SENIOR-WEBSITE-DESIGNER-BADGE"
"ambassador--ambassador-first-aid","728f9ad2-c393-43c7-8adc-1f227fb4f3cc","Ambassador First Aid","Ambassador","11-12","badge","Balanced Living","5","1. Build your knowledge before heading into the wilderness | 2. Learn about careers that save lives in extreme conditions | 3. Provide first aid in remote locations | 4. Know how to get help in remote locations | 5. Explore real-life examples for handling wilderness emergencies","Learn about how to prevent and respond to first aid emergencies in the wilderness and how to summon help.","When you've earned this badge, you'll know more about how to provide first aid and summon help in extreme conditions.","images/ambassador/ambassador--ambassador-first-aid.png","https://www.girlscoutshop.com/AMBASSADOR-FIRST-AID-BADGE"
"ambassador--ambassador-girl-scout-way","98dd7791-20e3-40ed-b181-8f06efd57562","Ambassador Girl Scout Way","Ambassador","11-12","badge","Your World Near and Far","5","1. Use song to bring people together or to spread a message | 2. Celebrate World Thinking Day | 3. Share sisterhood around the world | 4. Leave your world better than you found it | 5. Enjoy Girl Scout traditions!","Find out how you can share the Girl Scout legacy.","When you've earned this badge, you'll know how to use the Girl Scout ways and traditions to make the world a better place.","images/ambassador/ambassador--ambassador-girl-scout-way.png","http://www.girlscoutshop.com/AMBASSADOR-GIRL-SCOUT-WAY-BADGE"
"ambassador--ambassador-stem-career-exploration","bb87f5f5-fa51-402c-b797-f3a90c9ee7f3","Ambassador STEM Career Exploration","Ambassador","11-12","badge","Leadership and Your Future","5","1. Explore how you want to make a difference | 2. Discover your career possibilities | 3. Learn about the day-to-day | 4. Find your career pathway | 5. Take the next step","Find out how a career with STEM will help you shape the world for the better.","When you've earned this badge, you'll have explored how you want to change the world and understand how a career in STEM can help you make a difference.","images/ambassador/ambassador--ambassador-stem-career-exploration.png","https://www.girlscoutshop.com/ambassador-stem-career-exploration-badge"
"ambassador--ambassador-snow-or-climbing-adventure","b7cd99ed-50cc-46a9-b6e8-d5abcafde2ad","Ambassador Snow or Climbing Adventure","Ambassador","11-12","badge","Sports and Recreation","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Set a goal and train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Go on a 3-day winter backpacking trip or a 3-day outdoor climbing trip.","When you've earned this badge, you'll have planned, prepared, and completed a 3-day winter backpacking trip or a 3-day outdoor climbing trip.","images/ambassador/ambassador--ambassador-snow-or-climbing-adventure.png","https://www.girlscoutshop.com/ambassador-snow-or-climbing-adventure-badge"
"ambassador--ambassador-trail-adventure","98a126fd-c914-4cc2-ab59-77e23e4e4e86","Ambassador Trail Adventure","Ambassador","11-12","badge","Outdoor Adventure","5","1. Choose your outdoor adventure | 2. Plan and prepare | 3. Gather your gear | 4. Set a goal and train for your adventure | 5. Go on your outdoor adventure","Choose your adventure: Coach another girl in trail running, or take a multiday backpacking trip.","When you've earned this badge, you'll have planned and learned the skills to help coach another girl in trail running or planned, prepared, and completed a 5-day, 4-night backpacking trip.","images/ambassador/ambassador--ambassador-trail-adventure.png","https://www.girlscoutshop.com/ambassador-trail-adventure-badge"
"ambassador--cheers-for-every-body","909561bb-ce45-40b8-9403-cde0d3d9f59e","Cheers for Every Body","Ambassador","11-12","badge","Balanced Living","5","1. Express yourself through dress | 2. Project your confidence through body language | 3. Set and maintain your body boundaries | 4. Surround yourself with positivity | 5. Celebrate yourself!","Celebrate who you are through self-expression and confidence.","When you've earned this badge, you'll understand how body appreciation boosts your self-confidence and sets you up for a great future.","images/ambassador/ambassador--cheers-for-every-body.png","https://www.girlscoutshop.com/ambassador-cheers-to-every-body-badge"
"ambassador--coaching","27f8bddb-fc62-423d-8ada-d48c1523ab1c","Coaching","Ambassador","11-12","badge","Sports and Recreation","5","1. Begin to outline your coaching strategy | 2. Conduct a first assessment | 3. Design your coaching plan | 4. Put your plan into action—and revise it, if necessary | 5. Attend the big event, and make a final assessment","Understand the important role coaches have in athletics and share your love of a sport.","When you've earned this badge, you'll know what it takes for a coach to be successful.","images/ambassador/ambassador--coaching.png","http://www.girlscoutshop.com/AMBASSADOR-COACHING-BADGE"
"ambassador--coding-for-good-1-coding-basics","ff6dfa3e-15bf-4711-8a56-86eaed9d160e","Coding for Good 1: Coding Basics","Ambassador","11-12","badge","Technology and Innovation","5","1. Learn about functions through song lyrics | 2. Learn about loops through song patterns | 3. Write an algorithm duet | 4. Code a performance routine | 5. Share your coded routine with others","Explore the power of music and coding to spread a positive message and write code to share your own peformance routine with others.","When you've earned this badge, you'll know how to write shareable code to spread a message or build community.","images/ambassador/ambassador--coding-for-good-1-coding-basics.png","https://www.girlscoutshop.com/ambassador-coding-basics-badge"
"ambassador--coding-for-good-2-digital-game-design","4957f087-9b79-4964-94f1-2ab4dd007626","Coding for Good 2: Digital Game Design","Ambassador","11-12","badge","Technology and Innovation","5","1. Brainstorm ""game for good"" scenarios | 2. Create a G.I.R.L. avatar for your game | 3. Learn about decision trees in game design | 4. Design your game | 5. Playtest and iterate your game","Find out about narrative video game design and explore how games can make a positive change in the world.","When you've earned this badge, you'll know how video games use conditionals to give players choices and how video games can help players understand the world.","images/ambassador/ambassador--coding-for-good-2-digital-game-design.png","https://www.girlscoutshop.com/ambassador-digital-game-design-badge"
"ambassador--coding-for-good-3-app-development","78107d66-f91c-4c1f-8955-a8b6b2400682","Coding for Good 3: App Development","Ambassador","11-12","badge","Technology and Innovation","5","1. Learn to code data objects | 2. Create a data visualization | 3. Design a data collection plan | 4. Analyze your leadership data | 5. Develop an app based on your data","Collect and visualize data to design a prototype for an app that helps leaders change the world.","When you've earned this badge, you'll know how to create data objects and how to develop apps that will help leaders make a positive difference in their communities.","images/ambassador/ambassador--coding-for-good-3-app-development.png","https://www.girlscoutshop.com/ambassador-app-development-badge"
"ambassador--college-knowledge","ba2f9805-bec2-447f-a45b-f5692cc1958b","College Knowledge","Ambassador","11-12","badge","Balanced Living","5","1. Explore your options | 2. Start the admissions process | 3. Make a financial plan | 4. Get set for success | 5. Build healthy habits","From test prep to financial aid, explore the ins and outs of the college admissions process.","When you’ve earned this badge, you’ll understand the steps in the college admissions process and be prepared to attend the school of your choice.","images/ambassador/ambassador--college-knowledge.png","http://girlscoutshop.com/Ambassador-College-Knowledge-Badge"
"ambassador--cookie-entrepreneur-family-pin","b8c4669e-f74e-4a01-a400-11bac351bcb2","Cookie Entrepreneur Family Pin","Ambassador","11-12","pin","Awards","5","1. Get information from the past | 2. Find a mentor | 3. Make your personal financial plan | 4. Be a sister to every Girl Scout | 5. Translate your experience","Take charge of your Girl Scout Cookie® business and let your family know how they can support you as you earn this award.","","images/ambassador/ambassador--cookie-entrepreneur-family-pin.png","https://www.girlscoutshop.com/custitem_grade_level/Ambassador"
"ambassador--cookie-entrepreneur-family-pin--2","25f7c3c7-2eb1-4da2-912d-f9b8e3a87629","Cookie Entrepreneur Family Pin","Ambassador","11-12","pin","Awards","5","1. Get information from the past | 2. Find a mentor | 3. Make your personal financial plan | 4. Be a sister to every Girl Scout | 5. Translate your experience","Take charge of your Girl Scout Cookie® business and let your family know how they can support you as you earn this award.","","images/ambassador/ambassador--cookie-entrepreneur-family-pin--2.png","https://www.girlscoutshop.com/custitem_grade_level/Ambassador"
"ambassador--cookie-influencer","03561a7e-d1ad-44a3-8e7d-a1e48dde7772","Cookie Influencer","Ambassador","11-12","badge","Leadership and Your Future","5","1. Become an authority in your cookie business | 2. Set cookie business goals and develop a new skill | 3. Create and share your value proposition | 4. Create a marketing campaign | 5. Leave a legacy","Become an authority on your cookie business and come up with new ways to share information so it makes a big impact.","When you've earned this badge, you will know how to use your cookie business experience to influence customers and help younger Girl Scouts navigate their own Girl Scout Cookie businesses.","images/ambassador/ambassador--cookie-influencer.png","https://www.girlscoutshop.com/ambassador-cookie-influencer-badge"
"ambassador--cybersecurity-1-basics","e488e0b0-05a2-4089-a859-71a541635d6c","Cybersecurity 1: Basics","Ambassador","11-12","badge","Technology and Innovation","5","1. Learn about different kinds of hackers | 2. Hide a message in plain sight | 3. Debate the ethics of hacking | 4. Learn cyberwarfare strategies | 5. Explore cyber careers","Explore how hackers operate and how hacking can be used for the purposes of corporate and national security.","When you've earned this badge, you'll know about steganography, cyberwarfare, and a variety of different careers in cybersecurity.","images/ambassador/ambassador--cybersecurity-1-basics.png","https://www.girlscoutshop.com/ambassador-cybersecurity-basics-badge"
"ambassador--cybersecurity-2-safeguards","c5c4f7ea-ddb2-4cae-87d9-24a7736db786","Cybersecurity 2: Safeguards","Ambassador","11-12","badge","Technology and Innovation","5","1. Guard your movements | 2. Outsmart the online marketers | 3. Plan your digital future | 4. Take the rights steps to secure your data | 5. Make cyber hygiene go viral","Find out how to protect your personal data and digital footprint with healthy online habits.","When you've earned this badge, you'll know how to cultivate healthy online habits.","images/ambassador/ambassador--cybersecurity-2-safeguards.png","https://www.girlscoutshop.com/ambassador-cybersecurity-safeguards-badge"
"ambassador--cybersecurity-3-investigator","ebf037e1-4591-4437-baf0-3587d00b2540","Cybersecurity 3: Investigator","Ambassador","11-12","badge","Technology and Innovation","5","1. Determine how the attack has affected the city | 2. Identify suspects | 3. Decide whether to pay the ransom | 4. Figure out how the attack happened | 5. Learn how to prevent future attacks","Investigate and respond when a fictional city has been affected by a cyberattack.","When you've earned this badge, you'll know how to analyze hidden messages and security log files, and make decisions about how to best allocate cybersecurity resources.","images/ambassador/ambassador--cybersecurity-3-investigator.png","https://www.girlscoutshop.com/ambassador-cybersecurity-investigator-badge"
"ambassador--democracy-for-ambassadors","8f458cdc-04ae-4990-9eb2-9057a1c3e496","Democracy for Ambassadors","Ambassador","11-12","badge","Your World Near and Far","5","1. Find out about local government | 2. Find out about state government | 3. Find out about the federal legislative branch | 4. Find out about the federal executive branch | 5. Find out about the federal judicial branch","Become an expert on your government and the roles of the officials you'll help elect.","When you've earned this badge, you will have learned more about your local, state, and national government—and you'll be ready to use that knowledge to inform your voting.","images/ambassador/ambassador--democracy-for-ambassadors.png","https://www.girlscoutshop.com/democracy-for-ambassadors-badge"
"ambassador--digital-leadership","0f3db0a4-bab6-4731-9ced-fb9be1f4f888","Digital Leadership","Ambassador","11-12","badge","Leadership and Your Future","5","1. Explore your digital landscape | 2. Examine digital bias | 3. Advocate for your community | 4. Create content for change | 5. Evaluate and expand your impact","Explore how you can use technology to build community and lead others.","When you've earned this badge, you will know how to use technology to lead and inspire. You’ll also know how to make the internet and world a better place for yourself and others.","images/ambassador/ambassador--digital-leadership.png","https://www.girlscoutshop.com/ambassador-digital-leadership-badge"
"ambassador--dinner-party","479915c8-178d-43f1-8d8e-117dede1072d","Dinner Party","Ambassador","11-12","badge","Balanced Living","5","1. Create your menu | 2. Make a budget and shopping list | 3. Practice timing your courses | 4. Explore imaginative ways to present food | 5. Host your party","Try on the role of chef as you throw a great dinner party.","When you've earned this badge, you'll know how to make and serve a fabulous three-course meal.","images/ambassador/ambassador--dinner-party.png","http://www.girlscoutshop.com/AMBASSADOR-DINNER-PARTY-BADGE"
"ambassador--eco-advocate","b5adc4ed-c474-4c32-ab9f-6d4835192683","Eco Advocate","Ambassador","11-12","badge","Outdoor Adventure","5","1. Learn what eco advocates do | 2. Find an issue you’re passionate about | 3. Come up with a solution | 4. Advocate for your issue | 5. Teach others how to advocate for your cause","Discover a nature issue that’s important to you, find solutions, and make a difference.","When you’ve earned this badge, you’ll have learned how to advocate for environmental issues concerning nature.","images/ambassador/ambassador--eco-advocate.png","http://girlscoutshop.com/Ambassador-Eco-Advocate-Badge"
"ambassador--entrepreneur-accelerator","3d65d284-d3b3-40d5-b501-4f9ae96f5144","Entrepreneur Accelerator","Ambassador","11-12","badge","Leadership and Your Future","5","1. Come up with a business idea and create a prototype | 2. Develop a customer profile | 3. Conduct market research | 4. Come up with a business model | 5. Pitch your business","Think and act like an entrepreneur as you bring your business vision to life, learn how to work with a team, and motivate people to take a chance with you.","When you've earned this badge, you will have the skills to come up with a business idea, produce a prototype, identify your customers, solicit feedback, improve your idea, then create a business plan and pitch it.","images/ambassador/ambassador--entrepreneur-accelerator.png","https://www.girlscoutshop.com/ambassador-entrepreneur-accelerator-badge"
"ambassador--financial-planner","12513d7c-7874-43a6-9772-c20034869189","Financial Planner","Ambassador","11-12","badge","Balanced Living","5","1. Explore real-life expenses | 2. Learn the ins and outs of credit cards | 3. Investigate loans | 4. Find out how to establish good credit | 5. Make your commitment to financial responsibility When you’ve earned this badge, you’ll know how to pay attention to your credit and plan for a big financial goal.","Discover how to build and keep an eye on your credit, make informed decisions about borrowing money, and do your best to pay back what you owe on time.","","images/ambassador/ambassador--financial-planner.png","https://www.girlscoutshop.com/ambassador-financial-planner-badge"
"ambassador--journey-bliss-live-it-give-it","f08951e2-2da0-40e8-93aa-1dc5ca6941ea","Journey: BLISS: Live It! Give It!","Ambassador","11-12","journey","","3","1. Find out how to fulfill your dreams and help others realize their dreams as well—invite an athlete to talk about how she pursued a goal, write songs and create artwork about following dreams, or find and share stories about women who successfully pursued their goals. | 2. Plan a Take Action Project that helps someone else follow her dream. | 3. Earn the Dream Maker Award. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-bliss-live-it-give-it.png","https://www.girlscoutshop.com/AMBASSADOR-BLISS-DREAM-MAKER-JOURNEY-AWARD-PIN"
"ambassador--journey-justice","d928f110-bb44-44c7-a7cd-aba8a70a971d","Journey: Justice","Ambassador","11-12","journey","","3","1. Identify global environmental issues and create your own vision for change. | 2. Plan a Take Action project to address food and land-use issues, improve food delivery systems, fight hunger in developing nations, or rediscover healthy eating traditions. | 3. Earn the Sage Award. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide . Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-justice.png","https://www.girlscoutshop.com/JUSTICE-AMBASSADOR-AWARD-PIN"
"ambassador--journey-outdoor-ambassador","5ed82963-01bd-4e77-838d-76f6474fc550","Journey: Outdoor (Ambassador)","Ambassador","11-12","journey","","3","1. Deepen your outdoor skills when you earn your Outdoor Art Master, Water, and Survival Camper badges. | 2. Plan a Take Action project that helps people. | 3. Earn a Take Action Award. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-outdoor-ambassador.png","https://www.girlscoutshop.com/badges-program/ambassador?custitem_girl_scout_pillar=Outdoors"
"ambassador--journey-think-like-a-citizen-scientist","cac85311-4ef8-4b75-ac68-a19670fe185c","Journey: Think Like a Citizen Scientist","Ambassador","11-12","journey","","3","1. Find out how citizen scientists make observations, collect data, and help scientists conduct scientific research. | 2. Do 3 observation sessions of a citizen science project from SciStarter. | 3. Collect data from you community and plan a Take Action project that helps others.","In this Journey, you will:","If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions. Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Gold Award!","images/ambassador/ambassador--journey-think-like-a-citizen-scientist.png","https://www.girlscoutshop.com/ambassador-think-like-a-citizen-scientist-award-badge"
"ambassador--journey-think-like-a-programmer","8a0bb51f-f458-4c84-aad4-82a3d76dcc7c","Journey: Think Like a Programmer","Ambassador","11-12","journey","","3","1. Find out how programmers use computational thinking to solve problems. | 2. Do 3 computational thinking activities: build a message-sending machine out of everyday objects to learn about binary, develop an algorithm to find the smallest playing card in a row of cards, and design an app that solves a problem for others to explore user-centered design. | 3. Plan a Take Action project that helps others. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide . Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-think-like-a-programmer.png","https://www.girlscoutshop.com/Ambassador-Think-Like-a-Programmer-Journey"
"ambassador--journey-think-like-an-engineer","562327ae-80f7-4854-99d4-261ca62500be","Journey: Think Like an Engineer","Ambassador","11-12","journey","","3","1. Find out how engineers use design thinking to solve problems. | 2. Do 3 design thinking activities: design and build prototypes of an animal enrichment product, a zip line course, and mobility equipment. | 3. Plan a Take Action project that helps others. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide . Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-think-like-an-engineer.png","https://www.girlscoutshop.com/Ambassador-Think-Like-an-Engineer-Journey"
"ambassador--journey-your-voice-your-world","1a2a5fcc-bc40-46b6-bf8a-b8c0b1f9682e","Journey: Your Voice, Your World","Ambassador","11-12","journey","","3","1. Find out how to advocate for change by networking, planning, and speaking up for what you believe—invite a woman advocate to speak about her work or visit your state capital to find out how to advocate for causes you believe in. | 2. Plan a Take Action project about an issue you care about. | 3. Earn the Advocacy Award. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Gold Award, the highest award for Girl Scout Seniors and Ambassadors! Journeys are retiring on October 1, 2026.","images/ambassador/ambassador--journey-your-voice-your-world.png","https://www.girlscoutshop.com/AMBASSADOR-JOURNEY-AWARD-ADVOCATE-PATCH"
"ambassador--my-cookie-business-resume","0c71a2b2-af68-419d-a8cd-b5f2797bbd27","My Cookie Business Resume","Ambassador","11-12","badge","Leadership and Your Future","5","1. Get to know your business; set your goals and budget | 2. Research resumes and track your experiences | 3. Boost your marketing skills | 4. Use marketing to expand your network | 5. Create a cookie portfolio","Find out how to showcase your cookie business accomplishments in a resume and portfolio.","When you've earned this badge, you will know how to create a resume and portfolio that highlight the skills you've gained running your cookie business.","images/ambassador/ambassador--my-cookie-business-resume.png","https://www.girlscoutshop.com/ambassador-my-cookie-business-resume-badge"
"ambassador--my-financial-independence","95316bd2-c1c5-412d-9ed8-a76fd8f456aa","My Financial Independence","Ambassador","11-12","badge","Balanced Living","5","1. Plan for where you’ll live | 2. Plan for expense spending | 3. Explore how to build wealth | 4. Find out about investment protection | 5. Plan for sharing with others When you’ve earned this badge, you’ll have the skills and strategies to prepare a financial plan for being on your own.","Find out how to make a financial plan and learn how to invest for when you set out on your own.","","images/ambassador/ambassador--my-financial-independence.png","https://www.girlscoutshop.com/ambassador-my-financial-independence-badge"
"ambassador--outdoor-art-master","d6f67730-93ac-4260-8694-ea33fb81c256","Outdoor Art Master","Ambassador","11-12","badge","Art and Imagination","5","1. Explore outdoor art | 2. Make something! | 3. Find music in nature | 4. Be a nature photographer | 5. Design with nature","Bring art and the outdoors together and get inspired by the beauty in nature.","When you’ve earned this badge, you'll have explored nature and created several different kinds of outdoor-themed art.","images/ambassador/ambassador--outdoor-art-master.png","https://www.girlscoutshop.com/AMBASSADOR-OUTDOOR-ART-MASTER-BADGE"
"ambassador--photographer","52b456f1-735f-4349-9be9-d923489aa656","Photographer","Ambassador","11-12","badge","Art and Imagination","5","1. Explore the power of photography | 2. Focus on composition--shoot five landscapes | 3. Focus on light--shoot five portraits or still lifes | 4. Focus on motion--shoot five action shots | 5. Tell a story with photography","Hone your artistic skills and find out how to use different types of cameras to present the world through your eyes.","When you've earned this badge, you'll know how to capture your vision of the world in photographs.","images/ambassador/ambassador--photographer.png","http://www.girlscoutshop.com/AMBASSADOR-PHOTOGRAPHER-BADGE"
"ambassador--public-policy","05ea905d-7045-4d31-84e0-318117cf6fe2","Public Policy","Ambassador","11-12","badge","Your World Near and Far","5","1. Find out how activists advocate for change | 2. Engage as a global citizen | 3. Dig into national or state public policy | 4. Explore local or community policy | 5. See public policy creation in action","Gain the knowledge you need to speak up about and act on issues that are crucial in your world.","When you've earned this badge, you'll know about public policies and how you can advocate for issues and legislation that matter to you.","images/ambassador/ambassador--public-policy.png","http://www.girlscoutshop.com/AMBASSADOR-PUBLIC-POLICY-BADGE"
